Date,AC.MX,ALFAA.MX,ALSEA.MX,AMXL.MX,ASURB.MX,BBAJIOO.MX,BIMBOA.MX,BOLSAA.MX,CEMEXCPO.MX,CUERVO.MX,ELEKTRA.MX,FEMSAUBD.MX,GAPB.MX,GCARSOA1.MX,GFINBURO.MX,GFNORTEO.MX,GMEXICOB.MX,GRUMAB.MX,KIMBERA.MX,LABB.MX,LIVEPOLC-1.MX,MEGACPO.MX,OMAB.MX,ORBIA.MX,PE&OLES.MX,PINFRA.MX,TLEVISACPO.MX,WALMEX.MX
2020-03-20,87.88496398925781,8.043458938598633,18.15999984741211,13.482292175292969,195.1630859375,15.895276069641113,28.899139404296875,29.487098693847656,4.320000171661377,27.898757934570312,1381.7283935546875,137.82130432128906,109.11184692382812,57.126834869384766,16.540000915527344,60.38239669799805,33.7678108215332,171.41043090820312,29.694074630737305,18.212017059326172,62.39309310913086,57.66823959350586,63.91208267211914,24.758487701416016,149.92999267578125,145.43093872070312,26.505695343017578,49.547882080078125
2020-03-23,84.58155059814453,6.888705253601074,16.940000534057617,13.089248657226562,196.74400329589844,14.381059646606445,28.091102600097656,28.13654327392578,4.239999771118164,26.639440536499023,1387.689453125,135.373291015625,103.11068725585938,48.61858367919922,13.979999542236328,58.732704162597656,31.649934768676758,158.48484802246094,28.55910301208496,15.756056785583496,58.489463806152344,54.520591735839844,55.23708724975586,23.1422061920166,159.75540161132812,137.21176147460938,24.871850967407227,49.964820861816406
2020-03-24,87.63766479492188,7.47603702545166,15.15999984741211,13.527995109558105,219.26963806152344,15.863227844238281,30.4106388092041,24.83807373046875,4.46999979019165,27.695329666137695,1368.7191162109375,140.62704467773438,117.44317626953125,53.29568862915039,15.359999656677246,63.2534065246582,34.18470001220703,173.22911071777344,27.925628662109375,15.891495704650879,61.25260925292969,56.00499725341797,61.48342514038086,23.583011627197266,170.64031982421875,142.36282348632812,29.015518188476562,51.84590148925781
2020-03-25,87.97328186035156,7.685086250305176,15.789999961853027,13.88447380065918,225.76168823242188,15.294395446777344,32.70166015625,30.197004318237305,4.289999961853027,27.2303524017334,1360.049560546875,141.17312622070312,126.46803283691406,53.013702392578125,16.540000915527344,66.30670928955078,37.33158874511719,172.7837371826172,28.110393524169922,16.984039306640625,60.94662094116211,59.751773834228516,63.111045837402344,23.693208694458008,187.8123016357422,153.6407470703125,28.720245361328125,53.08701705932617
2020-03-26,87.26668548583984,7.844363212585449,16.770000457763672,13.774787902832031,221.41183471679688,15.983406066894531,34.02302932739258,33.010658264160156,4.610000133514404,27.598459243774414,1356.7081298828125,138.14141845703125,135.88124084472656,55.065406799316406,17.889999389648438,65.05805206298828,38.18511962890625,171.95791625976562,27.987215042114258,18.455806732177734,60.24192428588867,58.88438415527344,68.21549987792969,26.237016677856445,188.63192749023438,157.7128143310547,28.749771118164062,52.16587829589844
2020-03-27,84.71404266357422,7.436216831207275,16.139999389648438,12.961280822753906,214.85430908203125,15.719018936157227,30.011375427246094,31.426355361938477,4.289999961853027,27.646896362304688,1356.89599609375,135.14732360839844,122.10356140136719,49.97018051147461,16.489999771118164,57.54784393310547,35.04685592651367,161.9737091064453,27.837646484375,16.108198165893555,54.60438537597656,54.601070404052734,68.0621109008789,25.80539894104004,162.993896484375,153.56568908691406,25.216337203979492,51.72954177856445
2020-03-30,83.32730865478516,6.828976154327393,15.40999984741211,13.016124725341797,216.52877807617188,15.951356887817383,32.587581634521484,31.2791805267334,4.340000152587891,27.84063720703125,1340.9998779296875,136.587890625,122.12205505371094,47.383670806884766,16.280000686645508,58.477508544921875,35.124454498291016,161.74176025390625,31.040206909179688,16.00887680053711,52.4161262512207,55.25385284423828,68.0450668334961,24.21666717529297,159.91534423828125,152.5242156982422,26.00373077392578,53.50395965576172
2020-03-31,84.44906616210938,6.37105655670166,15.180000305175781,12.842453956604004,208.9422607421875,16.40802764892578,32.777706146240234,31.374414443969727,4.929999828338623,28.082813262939453,1387.96630859375,134.84603881835938,117.79456329345703,45.283348083496094,17.040000915527344,59.243106842041016,37.7109375,168.57107543945312,31.965721130371094,17.0382137298584,48.00253677368164,58.01698684692383,68.31775665283203,23.959529876708984,157.8063201904297,149.36227416992188,26.86986541748047,54.056644439697266
2020-04-01,80.9248275756836,6.609970569610596,15.199999809265137,12.650503158569336,203.93760681152344,15.44662094116211,31.13311767578125,28.881080627441406,4.590000152587891,27.327220916748047,1382.321533203125,134.46945190429688,110.33241271972656,46.440467834472656,16.329999923706055,55.23280334472656,35.32274627685547,175.15914916992188,32.21489715576172,17.30006217956543,46.37061309814453,57.92756652832031,60.75056838989258,23.656476974487305,149.8300323486328,144.3988494873047,25.61003303527832,54.39601516723633
2020-04-02,82.62953186035156,7.257031440734863,14.899999618530273,12.677924156188965,203.87213134765625,15.246325492858887,31.579914093017578,29.27066421508789,4.460000038146973,27.830947875976562,1370.2020263671875,133.65029907226562,111.9690933227539,45.827877044677734,16.649999618530273,56.98275375366211,34.68475341796875,178.81507873535156,29.85662078857422,16.252666473388672,46.68586730957031,55.70989990234375,61.304473876953125,24.04218292236328,149.460205078125,137.117919921875,24.812793731689453,53.756065368652344
2020-04-03,83.28315734863281,6.9185686111450195,14.270000457763672,12.348865509033203,192.8712158203125,14.036555290222168,29.95433807373047,29.088857650756836,4.210000038146973,26.99786376953125,1377.6915283203125,133.99868774414062,104.51619720458984,46.83913803100586,16.209999084472656,56.08043670654297,35.59864044189453,178.8707275390625,29.12689208984375,16.523544311523438,46.90840530395508,55.02135467529297,59.830230712890625,23.876880645751953,148.80052185058594,135.46658325195312,23.720285415649414,53.25185012817383
2020-04-06,83.45980072021484,7.605448246002197,14.34000015258789,12.997843742370605,204.7140350341797,13.996495246887207,30.10643768310547,33.287696838378906,4.610000133514404,28.460609436035156,1372.999267578125,139.9679718017578,106.80939483642578,48.56024169921875,16.5,60.79254150390625,37.1332893371582,180.5131072998047,30.38166618347168,15.72896957397461,48.25288009643555,58.44621658325195,65.02841186523438,24.115650177001953,150.14988708496094,135.8700408935547,25.51161003112793,53.53304672241211
2020-04-07,84.99668884277344,8.003639221191406,14.989999771118164,13.080108642578125,203.68502807617188,14.445154190063477,31.10460090637207,31.28783416748047,4.929999828338623,29.516498565673828,1369.78515625,135.4109649658203,113.81843566894531,50.018795013427734,16.81999969482422,60.82899856567383,37.305721282958984,177.05226135253906,31.12030029296875,15.340710639953613,52.28631591796875,56.44316101074219,62.83835983276367,24.97888946533203,153.6982421875,139.3415985107422,25.39349937438965,53.891815185546875
2020-04-08,86.51589965820312,8.670610427856445,14.59000015258789,12.75104808807373,205.078857421875,14.67749309539795,31.808063507080078,32.69899368286133,5.010000228881836,29.90398406982422,1371.7691650390625,134.7142333984375,119.01513671875,51.166194915771484,16.809999465942383,61.2118034362793,36.555641174316406,180.45465087890625,30.951213836669922,15.539355278015137,58.378196716308594,57.45363235473633,63.25592803955078,24.05136489868164,153.92813110351562,137.38064575195312,25.03917121887207,54.71599197387695
2020-04-13,86.00360870361328,8.730338096618652,14.180000305175781,12.25745964050293,207.623291015625,14.180767059326172,30.695829391479492,31.746675491333008,5.090000152587891,31.899518966674805,1384.5859375,132.99124145507812,126.60672760009766,49.21173095703125,16.799999237060547,60.76519775390625,38.51274108886719,181.6662139892578,29.829923629760742,15.042745590209961,61.91093444824219,56.35374069213867,72.19509887695312,23.298322677612305,160.56503295898438,138.77867126464844,25.718299865722656,55.666229248046875
2020-04-14,88.61225128173828,9.586448669433594,14.109999656677246,12.147772789001465,210.93478393554688,13.956436157226562,31.98868751525879,32.37866973876953,4.849999904632568,32.7422981262207,1390.4486083984375,133.25486755371094,128.99240112304688,50.46609115600586,17.15999984741211,58.741817474365234,39.84910202026367,189.03921508789062,29.954509735107422,14.871190071105957,65.98146057128906,56.21066665649414,73.61820220947266,23.16057014465332,183.3144073486328,142.6724395751953,27.32261848449707,54.14391326904297
2020-04-15,89.70823669433594,9.656131744384766,14.520000457763672,11.773012161254883,210.73834228515625,13.587896347045898,30.904964447021484,31.824596405029297,4.840000152587891,32.83916473388672,1391.381103515625,131.60719299316406,121.52100372314453,48.53106689453125,16.56999969482422,54.33048629760742,37.92647171020508,191.33094787597656,30.248186111450195,14.925365447998047,64.75751495361328,54.0377082824707,70.53337097167969,22.453454971313477,183.3343963623047,140.15789794921875,25.73798370361328,52.7961311340332
2020-04-16,89.71730041503906,9.317669868469238,14.779999732971191,11.718168258666992,214.9385223388672,13.539826393127441,30.638790130615234,32.81153869628906,4.71999979019165,33.21696090698242,1396.6387939453125,130.872802734375,120.69803619384766,46.41129684448242,15.979999542236328,54.6130256652832,37.93510055541992,191.60333251953125,29.473955154418945,15.638676643371582,61.54930114746094,53.823097229003906,71.16397094726562,22.57283592224121,171.280029296875,142.8882293701172,25.718299865722656,53.465171813964844
2020-04-17,88.55789947509766,10.084187507629395,16.649999618530273,12.083791732788086,224.62979125976562,14.108660697937012,31.81757354736328,33.14917755126953,5.050000190734863,35.599979400634766,1380.4989013671875,129.61114501953125,127.21701049804688,47.15030288696289,16.049999237060547,57.84861755371094,38.504127502441406,194.92819213867188,31.09360122680664,16.189464569091797,63.060691833496094,55.370094299316406,74.53001403808594,25.125825881958008,174.72840881347656,143.06651306152344,26.6041202545166,56.17042922973633
2020-04-20,87.7879867553711,9.924911499023438,16.239999771118164,12.010665893554688,221.7953643798828,14.34901237487793,30.344097137451172,33.46950149536133,4.96999979019165,35.91965103149414,1393.72216796875,129.00856018066406,127.947509765625,47.1600227355957,15.75,56.04397964477539,38.788639068603516,191.4342498779297,30.835527420043945,16.252666473388672,62.634178161621094,53.59954071044922,76.06390380859375,24.98807144165039,181.4752655029297,142.77565002441406,26.6041202545166,55.627437591552734
2020-04-21,85.65034484863281,9.496855735778809,16.190000534057617,11.992383003234863,216.38845825195312,14.02053165435791,30.781383514404297,33.209781646728516,4.679999828338623,35.580604553222656,1389.149169921875,128.21766662597656,123.68474578857422,47.18919372558594,15.489999771118164,54.27580261230469,38.616207122802734,191.80056762695312,30.007909774780273,16.1984920501709,60.89098358154297,54.556358337402344,71.13841247558594,24.069730758666992,174.87835693359375,145.19638061523438,25.058855056762695,54.19239044189453
2020-04-22,83.35872650146484,9.616312980651855,17.739999771118164,12.230037689208984,220.96282958984375,14.02053165435791,31.13311767578125,35.57324981689453,4.690000057220459,36.82054901123047,1374.1898193359375,129.9877471923828,127.059814453125,46.30433654785156,15.470000267028809,55.28749084472656,39.27144241333008,193.5381317138672,29.696435928344727,16.072080612182617,59.01799392700195,52.177730560302734,70.56745910644531,24.473804473876953,179.226318359375,149.20277404785156,24.350200653076172,54.78386306762695
2020-04-23,80.52364349365234,9.078755378723145,20.350000381469727,12.184335708618164,222.74017333984375,14.284916877746582,30.3345890045166,35.87625503540039,4.670000076293945,36.278072357177734,1391.6885986328125,131.60719299316406,126.19062805175781,44.466552734375,14.850000381469727,53.83831024169922,41.288902282714844,202.15087890625,30.702041625976562,16.993064880371094,56.79264450073242,50.94371032714844,71.93944549560547,24.21666717529297,182.29489135742188,150.00967407226562,24.625789642333984,53.73666763305664
2020-04-24,81.80985260009766,8.581016540527344,21.479999542236328,12.44027042388916,220.49508666992188,14.084624290466309,31.01904296875,36.3610725402832,4.630000114440918,35.05750274658203,1383.99072265625,133.4431610107422,125.43236541748047,45.827877044677734,15.029999732971191,55.70674514770508,40.71125411987305,215.8167266845703,30.613054275512695,16.361019134521484,54.43748474121094,53.28656768798828,70.19251251220703,23.86769676208496,177.95689392089844,145.36526489257812,24.684843063354492,55.307464599609375
2020-04-27,81.43849182128906,8.581016540527344,19.959999084472656,12.51339340209961,224.4988250732422,14.781645774841309,31.513370513916016,36.793941497802734,4.679999828338623,36.094017028808594,1381.48095703125,137.27520751953125,129.6674041748047,45.711185455322266,14.760000228881836,56.262725830078125,41.970008850097656,212.85813903808594,30.328275680541992,16.090139389038086,53.76987838745117,53.88568878173828,68.71827697753906,24.326868057250977,183.9041290283203,147.8610382080078,25.12775421142578,55.6953125
2020-04-28,84.1286392211914,9.06879997253418,18.850000381469727,12.668785095214844,224.21817016601562,15.190242767333984,34.6789665222168,37.235469818115234,5.050000190734863,36.26838684082031,1383.0482177734375,141.4556121826172,131.1006622314453,48.035160064697266,14.9399995803833,57.65721130371094,43.09944534301758,210.3315887451172,30.47955894470215,16.252666473388672,56.19921875,54.762027740478516,70.68675994873047,24.198301315307617,178.2467803955078,155.47976684570312,25.363971710205078,58.245426177978516
